track_name,track_artist,track_popularity,playlist_genre,track_year
Chernobyl,Unaverage Gang,46,rap,2019
Trust Nobody,Hippie Sabotage,61,rap,2019
PAIN,Night Lovell,47,rap,2019
MARY JANE,Night Lovell,62,rap,2019
Underworld,Unaverage Gang,54,rap,2019
Petty,Taz,37,rap,2019
PINK WITCH / LESSON,Night Lovell,48,rap,2019
RedRover,BONES,49,rap,2019
Built for This (feat. Freddie Gibbs & Streetlife),Method Man,35,rap,2012
Mangroves,Shahmen,51,rap,2019
Lowlife,Josh A,54,rap,2019
Sober,2Scratch,56,rap,2019
Fly,Prznt,40,rap,2019
DeadInDesignerClothes,BONES,33,rap,2014
DyingLight,BONES,39,rap,2019
SameOldStory,BONES,38,rap,2019
If I Ruled the World (Imagine That) (feat. Lauryn Hill),Nas,68,rap,1996
Gangsta's Paradise (feat. L.V.),Coolio,19,rap,1995
Bow Down - Edit,Westside Connection,26,rap,2001
Window Shopper,50 Cent,1,rap,2017
My 64 (feat. Bun B & Snoop Dogg),Mike Jones,48,rap,2007
Hoo-Bangin' (WSCG Style),Westside Connection,39,rap,1996
Sing For The Moment,Eminem,1,rap,2005
Call 9-1-1,Westside Connection,24,rap,2007
"The Gangsta, The Killa And The Dope Dealer",Westside Connection,0t9TeyXE2mWe70JT3YwSoH,Bow 
Don't Push Me,50 Cent,52,rap,2003
Hard Knock Life (Ghetto Anthem),JAY-Z,3,rap,2010
Soldier Like Me,2Pac,0,rap,2004
Old Time's Sake,Eminem,0,rap,2009
The Way I Am,Eminem,1,rap,2005
Dear Mama,2Pac,0,rap,2017
Ready Or Not,2Pac,0,rap,2017
Nuthin But A G Thang,Snoop Dogg,0,rap,2004
Real Niggaz Don't Die,N.W.A.,39,rap,1996
Straight Outta Compton - Extended Mix / Edit,N.W.A.,54,rap,1996
California Love,2Pac,31,rap,2011
Ghetto Gospel,2Pac,68,rap,2004
Simon Says,Pharoahe Monch,5,rap,2011
Hate Me Now (feat. Puff Daddy),Nas,62,rap,1999
Funkdafied,Da Brat,54,rap,1994
Purple Pills,D12,7,rap,2001
Can't C Me,2Pac,65,rap,1996
I Know What You Want (feat. Flipmode Squad),Busta Rhymes,66,rap,2002
Wu-Tang Clan Aint Nuthing ta F' Wit,Wu-Tang Clan,66,rap,1993
Potential Victims,Westside Connection,41,rap,2003
That's That S*** - Radio Edit,Snoop Dogg,25,rap,2006
Hello - Feat. Dr. Dre And MC Ren,Ice Cube,2,rap,2000
If It Ain't Ruff - Remastered 2002,N.W.A.,32,rap,1996
Notorious Thugs - 2014 Remaster,The Notorious B.I.G.,66,rap,1997
It's On,Eazy-E,53,rap,1993
Hit 'Em Up - Single Version (Explicit),2Pac,2,rap,1998
Ole School Shit,Eazy-E,54,rap,2007
Keep Their Heads Ringin',Dr. Dre,61,rap,1995
You Ain't a Killer,Big Pun,55,rap,1999
Fick die Hoe,AK Ausserkontrolle,52,rap,2017
Stress mit Grund (feat. Bushido & Haftbefehl),Shindy,45,rap,2013
Stress ohne Grund (feat. Bushido),Shindy,50,rap,2013
American Express (feat. Farid Bang),Kollegah,42,rap,2016
1312,Vega,45,rap,2015
Cazal (feat. Miami Yacine),Zuna,45,rap,2017
Bankster,AK Ausserkontrolle,37,rap,2017
CCNDNA,Bushido,10,rap,2017
Black Bombay,AJE,0,rap,2017
Gangsta Rap,LX & Maxwell,45,rap,2015
Unter der Brucke,Olexesh,12,rap,2014
Wahre Begebenheiten (feat. AK Ausserkontrolle),18 Karat,49,rap,2017
Die Echten,Capital Bra,52,rap,2017
A.S.S.N.,AK Ausserkontrolle,56,rap,2017
Koka,Azet,44,rap,2016
Hol'mir dein Cousin,Zuna,48,rap,2016
Nur noch Gucci,Capital Bra,1,rap,2017
Mit Dem Kopf Durch Die Wand,187 Strassenbande,0,rap,2009
MS Siskat,AJE,0,rap,2017
Mit den Jungz,187 Strassenbande,1,rap,2017
Sirp,Bonez MC,43,rap,2015
2065,AK Ausserkontrolle,52,rap,2016
Es rollt wieder,P.M.B.,42,rap,2015
Unterwegs,Fler,0,rap,2016
36 Bars Reloaded,Mosh36,0,rap,2017
Flexscheibe,AK Ausserkontrolle,47,rap,2016
Gib mir 2 Minuten,AK Ausserkontrolle,43,rap,2016
Echte Berliner,AK Ausserkontrolle,50,rap,2016
Flow,Gzuz,0,rap,2011
Gangland,Manuellsen,39,rap,2016
Ostblocknutten,Kollegah,0,rap,2010
Konigsaura,Kollegah,15,rap,2014
Bossaura,Kollegah,0,rap,2011
Dieses Boot,Gzuz,41,rap,2014
Bleib auf dem Teppich,Ufo361,40,rap,2016
38,KALIM,0,rap,2017
HSHC,PA Sports,1,rap,2017
Grostadtdschungel,Miami Yacine,43,rap,2017
Sie wollen meine Loui$ (Don Dollar),Kulturerbe Achim,28,rap,2017
Sturmmaske Auf [Intro],Kollegah,0,rap,2017
Paff Paff weiter 2,Capital Bra,47,rap,2017
Das Leben ist so,Capital Bra,47,rap,2017
Mister Dardy,Dardan,3,rap,2017
Zweistellige Haftstrafen,Capital Bra,55,rap,2017
Patte fliet,Azet,52,rap,2016
Umsatzfixiert,Capital Bra,39,rap,2017
Schnell machen,Sa4,54,rap,2017
Fur die Gang,Bosca,19,5GA8GDo7RQC3JEanT81B3g, Vol
Mondsichel,Celo & Abdi,0,rap,2017
Intro,Olexesh,11,rap,2014
Gamechanger,Kollegah,0,rap,2017
Meister Yoda,Azet,49,rap,2016
Bunker,Sa4,44,rap,2017
Dreh's wie 'ne 8,Gzuz,41,rap,2015
Allstars,Sa4,57,rap,2017
Die Strae ein Teil,Luciano,34,rap,2017
Fast Life,Azet,56,rap,2016
Ghetto Panorama,Anonym,38,rap,2017
Ready to Die,18 Karat,44,rap,2017
Mufasa,Azzi Memo,36,rap,2017
Best Friends (feat. Bushido),Ali Bumaye,36,rap,2016
Gjynah,Azet,43,rap,2017
MOB,Olexesh,43,rap,2017
Mayday Mayday,Bonez MC,37,rap,2015
Ich Binnezz,Bonez MC,41,rap,2015
Knast Oder Tod (remix feat. Dardan),Nate57,32,rap,2018
Lebendig Begraben,Olexesh,13,rap,2014
Ich komm allein,Olexesh,9,rap,2015
Ich weiss was gut ist,Olexesh,10,rap,2015
Saftige Schluhas,Olexesh,6,rap,2016
Gopnik,Olexesh,36,rap,2018
AMG,Fler,0,rap,2018
Magisch,Olexesh,52,rap,2018
Qa bone,Azet,58,rap,2017
Verkauft,RAF Camora,48,rap,2017
Fress mich satt,Joshi Mizu,39,rap,2017
Komm ins Cafe 2 (feat. Farid Bang),18 Karat,0,rap,2018
 Was hast du gedacht ?,Gzuz,1,rap,2018
Czech Republic,Zuna,41,rap,2017
Treppenhaus Authentic,Olexesh,22,rap,2014
Balenciaga,Ufo361,50,rap,2018
Geld spielt keine Rolex,Olexesh,42,rap,2018
BWA,Olexesh,40,rap,2018
Schusse aus'm Benz,Olexesh,44,rap,2018
Fake Love,Olexesh,45,rap,2018
Vorankommen,Luciano,55,rap,2017
Airmax gegen Kopf,Dardan,53,rap,2018
Bossaura - Remastered,Kollegah,0,rap,2017
Auf einmal sind alle korrekt (feat. Bonez MC),18 Karat,48,rap,2018
Hypnotize,The Notorious B.I.G.,6,rap,1997
Fantastic Voyage,Coolio,0,rap,1994
California Love - Original Mix,2Pac,0,rap,2007
Big Poppa - 2007 Remaster,The Notorious B.I.G.,42,rap,2007
Notorious Thugs,The Notorious B.I.G.,3,rap,1997
Bury Me A G,Thug Life,50,rap,1994
Been There Done That,Dr. Dre,39,rap,1996
Doggy Dogg World (feat. The Dramatics & Tha Dogg Pound),Snoop Dogg,54,rap,1993
I'd Rather Fuck You,N.W.A.,30,rap,2007
"Serial Killa (feat. The D.O.C., Tha Dogg Pound & RBX)",Snoop Dogg,1g3APxk2mLVNU2TuHCPli0,Dogg
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,72,rap,1997
Indo Smoke,Mista Grimm,41,rap,1993
All About U,2Pac,65,rap,1996
Got My Mind Made Up,2Pac,56,rap,1996
Heartz Of Men,2Pac,54,rap,1996
I Ain't Mad At Cha,2Pac,58,rap,1996
Blowjob Betty,Too $hort,42,rap,1993
Flava in Ya Ear,Craig Mack,53,rap,1994
After Laughter (Comes Tears),Wendy Rene,47,rap,2005
Let Me Blow Ya Mind,Eve,71,rap,2001
Get Down,Nas,57,rap,2002
Gz And Hustlas (feat. Nancy Fletcher),Snoop Dogg,56,rap,1993
Gangstas Make The World Go Round,Westside Connection,41,rap,1996
The Wrong Nigga To Fuck Wit,Ice Cube,42,rap,2017
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,1Z1gW89x4MSBjkvVjGg7DQ,LONG
Want Her,Mustard,0,rap,2016
Face Down,Mustard,0,rap,2014
Lockjaw (feat. Kodak Black),French Montana,63,rap,2016
No Shopping,French Montana,0,rap,2016
Stick Talk,Future,62,rap,2015
Ain't No Time,Future,51,rap,2016
Trap Back Jumpin,T.I.,0,rap,2012
Go Get It,T.I.,1,rap,2012
Poppin Bottles (feat. Drake),T.I.,0,rap,2010
Stimulated,Tyga,0,rap,2015
Hookah,Tyga,2,rap,2014
Bussin Out Da Bag,Tyga,34,rap,2015
Shaka Zulu,Tyga,40,rap,2015
God Talk,Tyga,31,rap,2015
40 Mill,Tyga,41,rap,2014
Molly,Tyga,52,rap,2013
Digits,Young Thug,68,rap,2016
With That (feat. Duke),Young Thug,60,rap,2015
No Lie,2 Chainz,39,rap,2012
Litty (feat. Tory Lanez),Meek Mill,65,rap,2016
"My Moment (feat. 2 Chainz, Meek Mill and Jeremih)",DJ Drama,1Z1gW89x4MSBjkvVjGg7DQ,Qual
Skateboard P,MadeinTYO,55,1Z1gW89x4MSBjkvVjGg7DQ, Mr.
Milly Rock,2milly,47,rap,2015
The Game & Skrillex: El Chapo,The Game,60,rap,2015
Yeah Ya Know (Takers),T.I.,35,1Z1gW89x4MSBjkvVjGg7DQ, Vol
I'm Back,T.I.,0,rap,2010
Go Hard or Go Home,Wiz Khalifa,61,rap,2015
We Own It (Fast & Furious),2 Chainz,59,rap,2013
What The Price,Migos,55,rap,2017
Money Longer,Lil Uzi Vert,76,rap,2016
Look Alive - Remix,Rae Sremmurd,51,rap,2016
No Complaints,Metro Boomin,63,rap,2017
Teterboro Flow,Tyga,0,rap,2017
Feel Me (feat. Kanye West),Tyga,0,rap,2017
Chandeliers,Tyga,0,rap,2017
Bout Me (feat. Problem & Iamsu),Wiz Khalifa,43,rap,2012
Stay Schemin,Rick Ross,64,rap,2012
No Limit,G-Eazy,22,rap,2017
Gucci Gang,Lil Pump,74,rap,2017
Three,Future,52,rap,2017
Patek Water,Future,62,rap,2017
No Cap,Future,58,rap,2017
Danger (with Migos & Marshmello),Migos,74,rap,2017
I Do...,Mustard,39,rap,2017
Never Tired,Yung Skii,0,rap,2017
Ghostface Killers,21 Savage,73,rap,2017
Open It Up,Migos,0,rap,2018
X (with 2 Chainz & Saudi),ScHoolboy Q,3,rap,2018
X (feat. Future),21 Savage,74,rap,2016
Rap Saved Me,21 Savage,67,rap,2017
Plug Walk,Rich The Kid,2,rap,2018
Powerglide (feat. Juicy J),Rae Sremmurd,5,rap,2018
Jettski Grizzley (feat. Lil Pump),Tee Grizzley,61,rap,2018
Dope,PashaPG,46,rap,2018
2 Seater (feat. Quavo & 21 Savage),DJ Holiday,46,rap,2018
Lucky You (feat. Joyner Lucas),Eminem,80,rap,2018
The Ringer,Eminem,75,rap,2018
Sin (feat. Jaden Smith),Young Thug,69,rap,2018
PASS OUT (feat. 21 Savage),Quavo,60,rap,2018
SICKO MODE - Skrillex Remix,Travis Scott,66,rap,2018
Memphis to La,Chris Travis,37,rap,2014
Captain (feat. Smokepurpp) - Remix,Wiz Khalifa,54,rap,2018
Taylor Gang,Wiz Khalifa,44,rap,2011
"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",Mike WiLL Made-It,1Z1gW89x4MSBjkvVjGg7DQ,Cree
KMT,Drake,64,rap,2017
Baby 8,YBN Nahmir,54,rap,2019
Too Many,Tyga,64,rap,2019
Stash (feat. Blueface),Tyga,54,rap,2019
On the River,Young Dolph,57,rap,2017
What Up Gangsta,50 Cent,55,rap,2003
Panini - DaBaby Remix,Lil Nas X,82,rap,2019
Brigada (Epilogue),Alexey Shelygin,0,rap,2003
 105 ,Nurminsky,38,rap,2019
 ,Basta,43,rap,2006
   ,Chestnyi,23,rap,2019
, ,17,rap,2019
 ,Chestnyi,20,rap,2019
,Nurminsky,47,rap,2019
...   (feat.   &  -), ,9,rap,2018
,Litvinenko,29,rap,2018
 ,Ashim,27,rap,2019
   ,Simaga,18,rap,2015
,Kavabanga Depo Kolibri,53,rap,2015
 ,Esco,19,rap,2019
,Oleg Kenzov,14,rap,2019
 45-,StaFFord63,18,rap,2019
 , ,14,rap,2019
 ,Litvinenko,37,rap,2019
,.KURILI,20,rap,2017
,Xassa,31,rap,2019
,Basta,28,rap,2007
,N1NT3ND0,26,rap,2011
 ,Esco,14,rap,2018
,Nurminsky,47,rap,2018
,Seryoga,23,rap,2017
 ,StaFFord63,32,rap,2018
Chiki,Seryoga,29,rap,2008
,Ashim,0,rap,2018
 ,StaFFord63,29,rap,2017
  2 - Fenomenbeats, ,8,rap,2013
  ,Nurminsky,33,rap,2019
,Simaga,20,rap,2015
  ,Litvinenko,45,rap,2018
,Yarmak,30,rap,2012
 -  ,StaFFord63,45,rap,2018
 ,Nurminsky,0,rap,2018
    (feat.  ),StaFFord63,24,rap,2018
  ,N1NT3ND0,39,rap,2011
  ,N1NT3ND0,17,rap,2011
Bratva iv - Hololo,Tovaritch,42,rap,2019
2Kaiser (Street),Seryoga,16,rap,2006
,Zanuda,37,rap,2010
,N1NT3ND0,17,rap,2011
  ,,0,rap,2015
 , ,14,rap,2019
,Basta,36,rap,2013
,Chester Nebro,21,rap,2017
 ,Kasta,31,rap,2014
  ,Seryoga,8,rap,2010
,Basta,33,rap,2006
  ,N1NT3ND0,23,rap,2011
,Nurminsky,45,rap,2018
" ,  ",Schokk,0Jw0HckkxCfIrOvpN081eV,
 * ,N1NT3ND0,16,rap,2011
,Yarmak,25,rap,2018
", ",Kaspiyskiy Gruz,0Jw0HckkxCfIrOvpN081eV,The 
,Yarmak,36,rap,2017
: ,Kaspiyskiy Gruz,43,rap,2018
,9 Gramm,0,rap,2010
,Basta,41,rap,2006
 ,Chestnyi,28,rap,2015
 ...,Basta,24,rap,2006
 ,Kaspiyskiy Gruz,27,rap,2016
 ,Seryoga,51,rap,2004
  ,Oxxxymiron,0,rap,2015
 ,N1NT3ND0,20,rap,2011
,Basta,26,rap,2010
,Basta,43,rap,2010
,nogano,38,rap,2016
 (Feat Alesh),Simaga,19,rap,2015
", ", ... ,0Jw0HckkxCfIrOvpN081eV,
,Vitya AK,0,rap,2012
   ,Basta,35,rap,2016
 ,Basta,26,rap,2013
,N1NT3ND0,21,rap,2011
 ,Litvinenko,34,rap,2018
  ,nogano,34,rap,2015
 (),Basta,44,0Jw0HckkxCfIrOvpN081eV, 
  ,Basta,19,rap,2013
   ,Nurminsky,46,rap,2018
Just Don't Give A Fuck,Eminem,5,rap,1999
Guilty Conscience,Eminem,4,rap,1999
Express Yourself,N.W.A.,58,rap,1988
1st of Tha Month,Bone Thugs-N-Harmony,64,rap,1995
Get Money,Junior M.A.F.I.A.,58,rap,1995
Late Night Hype,Compton's Most Wanted,49,rap,1990
We Roll Deep,The Conscious Daughters,44,rap,1993
Afro Puffs,The Lady Of Rage,47,rap,2001
Ghetto Bird - Remastered,Ice Cube,52,rap,1993
Eazy-Duz-It,Eazy-E,56,rap,1988
The Nigga Ya Love To Hate,Ice Cube,51,rap,1990
We Can Freak It,Kurupt,53,rap,1998
Black Superman,Above The Law,45,62spXXfUxBed8nbd5xvH2O, Vol
Ruthless For Life,MC Ren,43,rap,1998
No More ?'s,Eazy-E,64,rap,1988
I Get Around,2Pac,69,rap,1993
Born and Raised In Compton,DJ Quik,44,rap,1991
"Get Your Grind On (feat. Big Pun, Fat Joe & Freeway)",The Notorious B.I.G.,62spXXfUxBed8nbd5xvH2O,Duet
Watch Out Now,The Beatnuts,47,rap,1999
2 Of Amerikaz Most Wanted - (Explicit),2Pac,1,rap,2007
Part II,Method Man,3,rap,2001
Shotta Flow,NLE Choppa,76,rap,2019
KEKE,6ix9ine,66,rap,2018
The Race,Tay-K,73,rap,2017
Love Sosa,Chief Keef,64,rap,2012
SOLVED THE PROBLEM,Comethazine,68,rap,2019
CAPO,NLE Choppa,74,rap,2019
Bleed It,Blueface,72,rap,2019
No Hook,YBN Nahmir,56,rap,2017
Shotta Flow 2,NLE Choppa,70,rap,2019
FIND HIM!,Comethazine,67,rap,2019
Talkin' My Shit,Quin Nfn,59,rap,2019
STAND,Comethazine,49,rap,2019
Yes Indeed,Lil Baby,81,rap,2018
Camelot,NLE Choppa,85,rap,2019
Murder On My Mind,YNW Melly,85,rap,2018
Walk,Comethazine,75,rap,2018
Pure Cocaine,Lil Baby,77,rap,2018
Rubbin off the Paint,YBN Nahmir,71,rap,2018
Shotta Flow 3,NLE Choppa,74,rap,2019
Baby (Lil Baby feat. DaBaby),Quality Control,79,rap,2019
BLOCC IS HOT,NLE Choppa,50,rap,2019
Next Song,DaBaby,69,rap,2018
TATI,6ix9ine,70,rap,2018
Stop Cappin,Blueface,62,rap,2019
I Don't Need No Help - Glokknine Remix,NLE Choppa,51,rap,2019
I BE DAMNED,Comethazine,56,rap,2019
Freddy Krueger (feat. Tee Grizzley),YNW Melly,76,rap,2018
Straight Thru,Quin Nfn,54,rap,2019
Stick By My Side,Clever,54,rap,2019
Free Youngboy,NLE Choppa,65,rap,2019
Want Beef?,YSN Flow,67,rap,2019
Nuketown (feat. Juice WRLD),Ski Mask The Slump God,78,rap,2018
BIRDBOY,NLE Choppa,52,rap,2019
Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,80,rap,2019
Baby Sitter (feat. Offset),DaBaby,79,rap,2019
Stop Calling (feat. Key Glock & Tay Money),MadeinTYO,54,rap,2019
Bust Down Deux,Trippie Redd,65,rap,2019
Smoke My Dope (feat. Smokepurpp),Lil Pump,53,rap,2017
GUMMO,6ix9ine,0,rap,2018
I Got A Stick,YBN Nahmir,0,rap,2017
Elm Street,Jimmy Wopo,53,rap,2016
@ ME,Antwillz,30,rap,2019
JUST SAYING,Comethazine,54,rap,2019
Mac 10,Trippie Redd,66,rap,2019
Thuggish Ruggish Bone,Bone Thugs-N-Harmony,1,rap,1994
Gin and Juice,Snoop Dogg,1,rap,2005
Street Dreams,Nas,55,rap,1996
Still Not a Player (feat. Joe),Big Pun,52,rap,2009
Lookin' at Me (feat. Puff Daddy),Mase,47,rap,1997
Lodi Dodi (feat. Nancy Fletcher),Snoop Dogg,54,rap,1993
"It's All About the Benjamins (feat. The Notorious B.I.G., Lil' Kim & The Lox) - Remix",Diddy,0C2zyPdlkbWHrwVg9gqNdU,No W
Make 'Em Say Uhh - Edit,Master P,22,rap,2006
Been Around the World (feat. The Notorious B.I.G. & Mase),Diddy,58,rap,1997
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2005 Remaster,The Notorious B.I.G.,49,rap,2004
Ten Crack Commandments,The Notorious B.I.G.,1,rap,1997
Money Ain't A Thang,JAY-Z,0,rap,2005
Gimmie That Nutt,Eazy-E,0,rap,1993
Got Your Money,Ol' Dirty Bastard,0,rap,2008
Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,The Notorious B.I.G.,63,rap,2007
Life Goes On,2Pac,60,rap,1996
Natural Born Killaz,Dr. Dre,0,rap,2001
Can't Nobody Hold Me Down (feat. Mase),Diddy,59,rap,1997
Notorious B.I.G. (feat. Lil' Kim & Puff Daddy) - 2005 Remaster,The Notorious B.I.G.,56,rap,1999
Me Against The World - Album Version (Edited),2Pac,0,rap,1998
Hello,Ice Cube,55,rap,2001
Fuck Tha Police - Remastered 2006,N.W.A.,30,rap,2008
Keep Their Heads Ringing,Friday/Dr. Dre,0,rap,2003
Only You (feat. Notorious B.I.G. and Mase) - Greatest Hits Version,112,44,rap,1998
Baby Got Back,Sir Mix-A-Lot,3,rap,2013
Going Back To Cali,The Notorious B.I.G.,1,rap,1997
California Love - Original Version (Explicit),2Pac,4,rap,1998
Mo'Murda,Bone Thugs-N-Harmony,0,rap,1995
You Can Do It,Ice Cube,52,rap,2001
What's Beef,The Notorious B.I.G.,0,rap,1997
Who Shot Ya? - 2007 Remaster,The Notorious B.I.G.,51,rap,2007
I'll Be There For You/You're All I Need To Get By (Puff Daddy Mix),Method Man,0,rap,2009
Mama Said Knock You Out,LL Cool J,42,rap,1996
To Live & Die In L.A.,2Pac,53,rap,1998
SuperThug,N.O.R.E.,0,rap,1998
Express Yourself - Remastered 2000,N.W.A.,45,rap,2008
It Ain't Hard to Tell,Nas,59,rap,1994
Keep Ya Head Up,2Pac,48,rap,1998
Notorious Thugs (feat. Bone Thugs-n-Harmony) - 2007 Remaster,The Notorious B.I.G.,56,rap,2007
Ain't No Nigga,JAY-Z,0,rap,1996
Foe Tha Love Of $,Bone Thugs-N-Harmony,0,rap,1994
Feel so Good,Mase,64,rap,1997
Can I Get A...,JAY-Z,58,rap,1998
Pushin' Weight,Ice Cube,33,rap,2001
Victory (feat. The Notorious B.I.G. & Busta Rhymes),Diddy,58,rap,1997
Picture Me Rollin',2Pac,59,rap,1996
When I B On Tha Mic,Rakim,64,rap,1999
Siempre Peligroso (feat. Fermin IV Caballero) - feat. Fermin IV Caballero of Control Machete,Cypress Hill,38,rap,1999
Tantas Veces,Aleman,47,rap,2017
Presente,Control Machete,27,28Ke4pXWqF2A5b2GfQ1pQt, Pre
Ileso,Control Machete,30,28Ke4pXWqF2A5b2GfQ1pQt, Pre
Suena Mamal***,Cartel De Santa,66,rap,2014
Me Alegro de Su Odio 2014,Cartel De Santa,60,rap,2014
Alv la Policia,Remik Gonzalez,0,rap,2016
M-E-X-I-C-O,C-Kan,48,rap,2012
Choleros,TREN LOKOTE,0,rap,2017
Un Par De Balas,C-Kan,57,rap,2014
"Comprendes, Mendes?",Control Machete,28Ke4pXWqF2A5b2GfQ1pQt,Much
Si Senor,Control Machete,44,28Ke4pXWqF2A5b2GfQ1pQt, Pre
Hit Me,Molotov,60,rap,2003
Asesino de Acesinos,Cartel De Santa,45,rap,2007
Cannabis,Cartel De Santa,48,rap,2004
NTN,Cartel De Santa,38,rap,2004
Super MC's,Cartel De Santa,41,rap,2004
Santa Muerte,Cartel De Santa,47,rap,2004
Himno a la Jauria,Cartel De Santa,39,rap,2004
Escucha,Cartel De Santa,41,rap,2004
Subele a la Greibol,Cartel De Santa,51,rap,2007
Volar Volar,Cartel De Santa,0,rap,2010
Marijuano Locos (Stoned Raiders) - Spanish Edit,Cypress Hill,33,rap,1999
Here Come the Horns,Delinquent Habits,43,rap,1998
Tres Delinquentes - Radio,Delinquent Habits,4,Mexican Gangsta Rap, A$a
Return Of The Tres,Delinquent Habits,50,rap,2001
Shed a Tear,Delinquent Habits,28,rap,1998
Think You're Bad,Delinquent Habits,19,rap,1998
"Get Up, Get On It (feat. Rude, Mellow Man Ace & Sen Dog)",Mexican Gangsta Rap,0crK
The Kind,Delinquent Habits,19,rap,2001
Coronamos,Lito Kirino,0,rap,2016
Burreros,Cartel De Santa,39,rap,2004
Perros,Cartel De Santa,46,rap,2004
Todas Mueren por Mi,Cartel De Santa,58,rap,2004
Anda Y Ve Lo Dudo,Akwid,58,rap,2005
Por Tus Pujidos Nos Hallaron,Akwid,49,rap,2010
No Hay Falla,TREN LOKOTE,37,rap,2017
Crees Que Son Mentiras,TREN LOKOTE,24,rap,2017
El Ambiente Huele a Mota,TREN LOKOTE,39,rap,2017
La Llamada,Cartel De Santa,46,rap,2004
Mexico Lindo y Bandido,Cartel De Santa,50,rap,2007
Conexion Vieja Escuela (feat. Sinful),Cartel De Santa,43,rap,2007
Cosas de la Vida,Cartel De Santa,53,rap,2008
De Mexico el Autentico,Cartel De Santa,41,rap,2008
Traficando Rimas,Cartel De Santa,61,rap,2011
Con el Corazon,Cartel De Santa,46,rap,2011
Illusions,Cypress Hill,45,rap,2014
Highlife,Cypress Hill,33,rap,2014
Tequila Sunrise (feat. Barron Ricks),Cypress Hill,61,rap,2014
Latin Thugs (feat. Tego Calderon),Cypress Hill,42,rap,2014
Esperanza,Control Machete,28,28Ke4pXWqF2A5b2GfQ1pQt, Pre
Grita,Control Machete,27,28Ke4pXWqF2A5b2GfQ1pQt, Pre
Control Machete,Control Machete,40,rap,1997
Asi Son Mis Dias,Control Machete,45,rap,1997
Homegrizzlies,Homegrown Mafia,36,rap,2016
Como Debe De,Remik Gonzalez,0,rap,2017
La Feria Drogas y Muerte,Remik Gonzalez,0,rap,2017
Se Les Cae el Canton,Remik Gonzalez,19,rap,2017
Adictos Por R.a.P,Maniako,9,28Ke4pXWqF2A5b2GfQ1pQt, Vol
Carnales,KLOEF TJR,5,rap,2016
Tenemos Callo Amarillo,KLOEF TJR,11,rap,2015
Andamos en el Vuelo,KLOEF TJR,4,rap,2015
Vida de Ghetto,KLOEF TJR,6,rap,2015
Aqui en la Calle,Berbal La 4 Verde,0,Mexican Gangsta Rap, Vol
Nos Llaman Malandros,Berbal La 4 Verde,0,Mexican Gangsta Rap, Vol
La Vuelta al Mundo,Aczino,0,rap,2013
Welcome to Guadalajara,Little el Crack,35,rap,2016
Dejame Volar,Aleman,52,rap,2015
Mi Barrio,TREN LOKOTE,20,rap,2017
Everybody Must Get Stoned - Bonus Track,Cypress Hill,29,rap,1995
Vengo Con los Mios,La Santa Grifa,36,28Ke4pXWqF2A5b2GfQ1pQt, Vol
Hola,Damaco,17,rap,2016
Falsedades,Tres Coronas,42,rap,2005
Gaminart,Crack Family,0,rap,2010
Las Tetas D,Crack Family,0,rap,2015
Si Te Vienen a Contar,Cartel De Santa,70,rap,2014
Drogadicto en Serie,Crack Family,0,rap,2010
Shook Ones - Freestyle,Mobb Deep,46,rap,2003
Alcoholizados,La Santa Grifa,50,28Ke4pXWqF2A5b2GfQ1pQt, Vol
Crealo Mi So,Cejaz Negraz,38,rap,2010
Envidias,Tres Coronas,35,rap,2006
Levantando Bandera,Remik Gonzalez,0,rap,2016
Jeremias 17-5,Canserbero,68,rap,2012
Aqui no dominas nada,W. Corona,45,rap,2014
Pow Wow Wow,Aleman,24,rap,2017
Relax,Remik Gonzalez,0,28Ke4pXWqF2A5b2GfQ1pQt, Vol
Mi Clika La Rifa - Mas Locos que Simpaticos,El Pinche Mara,7,rap,2016
De la Cuna al Ataud,La Etnnia,39,rap,2004
Carlitos Way,Asilo 38,32,rap,2001
SureNos,TREN LOKOTE,46,rap,2017
Enrredoz,Cejaz Negraz,39,rap,2014
Rivera Loca,Zimple,0,rap,2015
Mi Familia,Aerophon,0,rap,2012
Deja,Ali Aka Mind,42,rap,2014
Mama Dejame Fumar,Asilo 38,25,rap,2016
Pintura,Yoky Barrios,29,rap,2014
2 Pound,Taz,24,rap,2019
Brand New,$ANFI,16,rap,2019
LooseScrew,BONES,58,rap,2019
All My Life I've Wanted A Chevy,$uicideBoy$,48,rap,2015
DarknessFalls,BONES,37,rap,2019
Phantom Menace,$uicideBoy$,56,rap,2018
Marlboros & White Widow,$uicideBoy$,49,rap,2016
MustBeARealDragWakingUpAndBeingYou,BONES,48,rap,2017
I Felt Nothing,Prince of falls,45,rap,2019
Gimme The Loot,Big Baby Tape,54,rap,2018
Daddy Saber,Bill $Aber,29,rap,2019
I'm Good,Anfa Rose,51,rap,2017
High Up,Arizona Zervas,47,rap,2017
I Told You I Wouldn't Go Through This Shit Again,Tvbuu,16,rap,2019
Irrelevant,Somber,26,rap,2018
